filepath,label,subset
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04423.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08344.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11012.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13605.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_02127.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04834.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11629.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_07213.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04405.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00893.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00887.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04812.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06750.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08634.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12678.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01765.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01771.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05109.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04782.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05647.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04755.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11577.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11358.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07248.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12724.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10899.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09853.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06509.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11952.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12297.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01566.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11775.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09660.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13017.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07076.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12254.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03576.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10551.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10545.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01460.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12227.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09834.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05350.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05344.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01122.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01138.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08041.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11276.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06793.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07428.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10205.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00764.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10815.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08875.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03908.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06988.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00758.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08691.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10008.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08121.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03129.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08135.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09404.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14333.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12145.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11505.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11511.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11458.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12151.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03115.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12637.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10182.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08097.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10791.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09174.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11049.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05772.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06397.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01718.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_07062.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09940.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01299.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09954.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_12770.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11841.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10586.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_05648.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00375.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09799.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07616.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10545.png",0,dataset_train
"dataset_train/0/(cali.) Unit 1 1-2(2,1)_10755.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10827.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_05853.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07993.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12420.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_02169.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14124.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11115.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06905.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01527.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13307.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01892.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01138.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09564.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07207.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06779.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_02600.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14291.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13515.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01702.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11511.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12637.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06642.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06656.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_03101.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09203.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01716.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12583.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11934.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11841.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04932.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11672.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10425.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01307.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10419.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01860.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04918.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12351.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11077.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11063.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07748.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02630.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04241.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12345.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02156.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05611.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08335.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07006.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10355.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10208.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01848.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11670.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11739.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12230.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11843.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04296.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11936.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08484.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_13257.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10022.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12635.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11513.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01649.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01714.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13517.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03076.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08123.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12754.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06683.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03089.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14293.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05145.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01445.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05151.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10180.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06734.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12027.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09413.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01890.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13305.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13311.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01932.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01519.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01531.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08080.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10428.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06907.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08334.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11103.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11117.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14126.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14640.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09016.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10825.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11710.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13661.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03466.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01271.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01338.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07991.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11704.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04677.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10397.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07199.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10584.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06431.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12387.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10590.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05226.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08297.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05540.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_02181.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11843.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02786.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_07060.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00404.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13847.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06381.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05764.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08268.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05758.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10787.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10750.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12147.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11328.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10022.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_09811.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06829.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03117.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11300.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09360.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08137.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04644.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06034.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08687.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_02585.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07588.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08877.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10817.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_01660.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07358.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13502.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06791.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06669.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_10156.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00799.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08136.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11329.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02433.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09572.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08725.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05346.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07952.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09836.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06480.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08446.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08269.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03261.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02619.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07628.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08452.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09639.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_06532.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12368.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_03338.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02621.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11714.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10543.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03259.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05628.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08318.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11927.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_07201.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_06679.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09403.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09238.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08047.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11339.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08721.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_02437.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06030.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08873.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12181.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_00776.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09358.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12157.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14309.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_02422.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_11503.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_07299.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04640.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14335.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_04132.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08641.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13328.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08866.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_14490.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10190.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11884.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10834.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08319.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05774.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_03463.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08278.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05990.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_09172.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_02559.png",0,dataset_train
"dataset_train/0/(cali.) Unit 1 1-2(1,1)_08317.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13843.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05947.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10613.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_07064.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_10393.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08292.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_00816.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_04897.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_08286.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_00802.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_07771.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13659.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_08330.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13671.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_12432.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_01328.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10410.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_05588.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_12213.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_13498.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05021.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_11488.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_10438.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-1(2)(1,1)_06151.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_01535.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(4,1)_05753.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-5(1)(3,1)_12962.png",0,dataset_train
"dataset_train/0/(edit) Unit 1 1-2(1,1)_09576.png",0,dataset_train
